623.332 & 632.701 & 521.340 & 514.764 & 437.482 & 427.139 \\
608.919 & 625.271 & 524.299 & 542.939 & 438.445 & 418.762 \\
613.983 & 622.821 & 526.408 & 522.454 & 441.511 & 438.121 \\
615.086 & 619.868 & 529.393 & 527.506 & 441.960 & 439.570 \\
617.283 & 641.006 & 502.435 & 508.777 & 391.628 & 433.646 \\
634.441 & 629.627 & 527.657 & 516.065 & 420.153 & 415.840 \\
606.259 & 612.751 & 547.621 & 557.948 & 433.788 & 423.027 \\
611.073 & 619.055 & 534.500 & 539.278 & 441.057 & 433.111 \\
