618.253 & 609.164 & 525.247 & 525.573 & 445.602 & 450.946 \\
603.017 & 618.235 & 527.630 & 521.829 & 440.357 & 430.901 \\
607.946 & 617.291 & 526.768 & 523.385 & 443.595 & 439.517 \\
610.785 & 616.855 & 530.782 & 527.239 & 443.156 & 440.872 \\
653.516 & 635.537 & 528.193 & 474.050 & 376.717 & 417.865 \\
632.273 & 635.081 & 528.746 & 515.191 & 420.620 & 428.666 \\
603.943 & 610.459 & 546.113 & 557.867 & 436.254 & 430.703 \\
610.694 & 610.543 & 534.249 & 535.583 & 441.230 & 441.631 \\
