615.279 & 615.927 & 529.833 & 529.513 & 430.675 & 431.801 \\
619.277 & 616.962 & 530.590 & 531.040 & 437.965 & 439.702 \\
615.436 & 626.325 & 529.054 & 531.636 & 428.447 & 441.629 \\
617.549 & 616.005 & 532.284 & 529.948 & 441.076 & 442.690 \\
