615.094 & 618.116 & 529.668 & 526.070 & 430.034 & 421.857 \\
615.538 & 620.821 & 532.312 & 530.873 & 444.249 & 436.458 \\
615.557 & 621.624 & 530.981 & 531.101 & 444.597 & 434.670 \\
615.501 & 618.852 & 530.471 & 531.790 & 445.814 & 441.692 \\
